"2490409F","Force Deborah ","Mujer",19600401,"Divorciado/a ","15-17 Stratheden Road ,London EC1 ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",9,5
"2555944P","Porta Santamaría Eusebio","Hombre ",19610815,"Divorciado/a ","Els Maulets 54 08035 Barcelona","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",6,10
"2555945P","Padilla Valverde Jordi","Hombre ",19250213,"Divorciado/a ","Piazza Repubblica, 7 ,Florencia ","Ama de Casa ",2,"Sur Europa","España",8,8
"2490410E","Edina ","Empresa",19230520,,"155 Avenue de Malakoff , 75001 Paris","Servicios ",,"Norte Europa","Reino Unido ",14,24
"2490411P","Pearl Homestead ","Empresa",19260412,,"Salud, 21, Madrid 28010 ","Alimentación",,"Sur Europa","España",15,11
"2555946G","Green Andrew","Hombre ",19600522,"Soltero/a","16 W 22nd St  New York, NY 10015","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",13,6
"2555947P","Prat Salom Ester","Mujer",19661009,"Divorciado/a ","Goya, 3, Madrid 28010 ","Gerentes & Directivos ",2,"Sur Europa","España",4,13
"2359340S","St Taberna","Empresa",19341218,,"349 1st Ave  New York, NY 10004 ","Alimentación",,"Norteamérica","Estados Unidos",0,6
"2359341M","Mcgraw Caroline ","Mujer",19760831,"Soltero/a","25-26 Pembridge Square ,London EC1","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",8,7
"2424876V","Vázquez Vilanova Alejandro","Hombre ",19360518,"Viudo/a","Calderón 68 08031 Barcelona ","Architectos,Decoradores & Humanistas",3,"Sur Europa","España",6,6
"2424877H","H&S ","Empresa",19251106,,"524 NW 41 St  Miami, FL 33016 ","Catering",,"Norteamérica","Estados Unidos",10,39
"2359342P","Porta Santamaría Leire","Mujer",19401109,"Soltero/a","C/ Lepanto 40 08021 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",2,6
"2359343F","Force Daniel","Hombre ",19690215,"Divorciado/a ","103 Cannon Street ,London NW1 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",12,6
"2424878S","Shannon Eve ","Mujer",19390225,"Divorciado/a ","3501 Davie Blvd  Miami, FL 33025","Doctores & Profesionales de la Salud",3,"Norteamérica","Estados Unidos",8,10
"2424879B","Ballester Cano Ignacio","Hombre ",19360113,"Casado/a ","via Margutta, 61 Roma ","Doctores & Profesionales de la Salud",3,"Sur Europa","España",15,18
"2490412B","Brenda Fereser","Empresa",19350302,,"27 Rose Street ,Liverpool L69 7HY ","Servicios ",,"Norte Europa","Reino Unido ",29,53
"2490413M","Mckean Alexander","Hombre ",19751102,"Soltero/a","60 E 3 St  Hialeah, FL 33029","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",5,10
"2555948N","Nida","Empresa",19401108,,"Viale Morgagni, 19 ,Florencia ","Catering",,"Sur Europa","España",9,9
"2555949O","O'Connor Denis","Hombre ",19530706,"Soltero/a","67-77 Charterhouse Street ,London W2","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",17,10
"2490414M","Marrion Alexander ","Hombre ",19601011,"Soltero/a","Keferstr. 12, München ","Gerentes & Directivos ",1,"Norte Europa","Reino Unido ",7,7
"2490415G","García Rojo Valentín","Hombre ",19510922,"Casado/a ","Regiment Biscaia 46 08021 Barcelona ","Economistas,Abogados & Admin.Empresas ",3,"Sur Europa","España",3,8
"2555950M","Mckinsey Cristopher ","Hombre ",19450604,"Viudo/a","61 2nd Ave  New York, NY 10010","Architectos,Decoradores & Humanistas",2,"Norteamérica","Estados Unidos",4,9
"2555951C","Callejo Valls Ricardo ","Hombre ",19350411,"Soltero/a","Sant Bonaventura 85 08031 Barcelona ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",3,10
"2621472M","Marrion David ","Hombre ",19600408,"Soltero/a","62 Milton Street ,Liverpool L69 2DH ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",2,9
"2621473S","Side Steakhouse ","Empresa",19410930,,"Sant Antoni 53 08029 Barcelona","Alimentación",,"Sur Europa","España",6,8
"2687008P","Prat Salom Eulalia","Mujer",19510809,"Soltero/a","Via Fabio Filzi 25-B , Milano ","Gerentes & Directivos ",0,"Sur Europa","España",2,7
"2687009B","Birch Agatha","Mujer",19790616,"Soltero/a","93 Southpark Avenue ,Liverpool L70 2DH","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",13,8
"2621474W","Wiffort Jhon","Hombre ",19710607,"Divorciado/a ","3501 Davie Blvd  Miami, FL 33025","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",2,8
"2621475T","Torrent León Isabel ","Mujer",19681214,"Casado/a ","Av. Hispanidad, 12, Madrid 28018","Doctores & Profesionales de la Salud",2,"Sur Europa","España",9,5
"2687010P","Parsons Judith","Mujer",19380702,"Divorciado/a ","13 Watt Street ,Liverpool L70 2DH ","Ama de Casa ",4,"Norte Europa","Reino Unido ",3,6
"2687011W","Warburton James ","Hombre ",19180219,"Casado/a ","32 Rue des Ecoles , 75002 Paris ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",4,6
"2752544D","Danzarina ","Empresa",19250426,,"El Fossar 98 08026 Barcelona","Servicios ",,"Sur Europa","España",4,10
"2752545H","Holdsworth Donald ","Hombre ",19110425,"Casado/a ","52 Victoria Street ,London NW1","Ama de Casa ",0,"Norte Europa","Reino Unido ",2,5
"2818080N","Nika","Empresa",19201201,,"960 NW 41st St  Miami, FL 33026 ","Catering",,"Norteamérica","Estados Unidos",14,15
"2818081R","Rosso Restaurant","Empresa",19580308,,"110 Whitfield Street (Bloomsbury) ,London SW1 ","Alimentación",,"Norte Europa","Reino Unido ",11,35
"2752546M","Mcguire Esther","Mujer",19380410,"Casado/a ","1 New York Plz Lowr Level  New York, NY 10014 ","Gerentes & Directivos ",2,"Norteamérica","Estados Unidos",5,9
"2752547R","Riera Herránz Mateo ","Hombre ",19360130,"Casado/a ","C/ Concilio de Trento 9 08032 Barcelona ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",6,11
"2818082N","Norma ","Empresa",19220520,,"Bravo Murillo, 304, Madrid 28017","Catering",,"Sur Europa","España",9,9
"2818083B","Brigham Ernest","Hombre ",19130902,"Casado/a ","Dreifaltigkeitsplatz 1, München ","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",7,9
"2621476D","Delgado Crespo Lorenzo","Hombre ",19231216,"Soltero/a","Via Fauche 15 , Milano","Gerentes & Directivos ",0,"Sur Europa","España",4,6
"2621477S","Shing Restaurant","Empresa",19660624,,"81 Jermyn Street ,London SW1","Alimentación",,"Norte Europa","Reino Unido ",15,14
"2687012G","González Herrera Joan ","Hombre ",19460209,"Casado/a ","Via Velletri, 13-19, Milano ","Ingenieros & Especialistas",0,"Sur Europa","España",10,7
"2687013W","Won Taberna ","Empresa",19440907,,"4 Adamson Road ,London EC1","Alimentación",,"Norte Europa","Reino Unido ",32,73
"2621478L","Langford Esther ","Mujer",19521228,"Soltero/a","21 Piccadilly ,London EC1 ","Ama de Casa ",0,"Norte Europa","Reino Unido ",0,8
"2621479G","Grubb Flora ","Mujer",19380508,"Casado/a ","812 NW 1st St  Fort Lauderdale, FL 33025","Architectos,Decoradores & Humanistas",4,"Norteamérica","Estados Unidos",7,8
"2687014D","Docherty Jacqueline ","Mujer",19511101,"Soltero/a","111 E 49th St  New York, NY 10008 ","Architectos,Decoradores & Humanistas",2,"Norteamérica","Estados Unidos",14,11
"2687015H","Hetfield Peter","Hombre ",19610510,"Soltero/a","3 Rue de Castiglione , 75003 Paris","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",5,10
"2752548G","Griffin Brian ","Hombre ",19730425,"Divorciado/a ","331 SW 7th St  Miami, FL 33021","Economistas,Abogados & Admin.Empresas ",3,"Norteamérica","Estados Unidos",0,8
"2752549K","Kelsie","Empresa",19510620,,"199 Replingham Road, Southfields ,London NW1","Catering",,"Norte Europa","Reino Unido ",9,11
"2818084A","Ashton Alexander","Hombre ",19730204,"Casado/a ","20 Carnoustie Street ,Liverpool L69 3BX ","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",19,14
"2818085J","Jamaican Taberna","Empresa",19280601,,"Piazzale Galileo, 5 ,Florencia","Alimentación",,"Sur Europa","España",11,7
"2752550M","Miller Mary ","Mujer",19330406,"Casado/a ","189 Hester St  New York, NY 10017 ","Architectos,Decoradores & Humanistas",1,"Norteamérica","Estados Unidos",6,8
"2752551R","Riera Herránz Azucena ","Mujer",19670502,"Divorciado/a ","C/ Independencia 70 08026 Barcelona ","Ama de Casa ",3,"Sur Europa","España",4,9
"2818086S","Sáez Abellán Lucía","Mujer",19440803,"Casado/a ","via Principe Amedeo, 8 Roma ","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",3,10
"2818087A","Appleton Denis","Hombre ",19530629,"Divorciado/a ","14 Craven Terrace ,London EC1 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",6,9
"2883616H","Holmes Olivia ","Mujer",19671121,"Casado/a ","81 Nicholson Street ,Liverpool L69 2DH","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",8,10
"2883617C","Cruise Agatha ","Mujer",19100331,"Casado/a ","84 Cowcaddens Road ,Liverpool L3 5UX","Economistas,Abogados & Admin.Empresas ",3,"Norte Europa","Reino Unido ",12,11
"2949152D","Delgado Crespo Elvira ","Mujer",19370417,"Soltero/a","La Safor 65 08016 Barcelona ","Ingenieros & Especialistas",0,"Sur Europa","España",0,7
"2949153S","Smith Tom ","Hombre ",19401110,"Casado/a ","10800 Collins Ave  Miami, FL 33026","Doctores & Profesionales de la Salud",3,"Norteamérica","Estados Unidos",16,22
"2883618T","Torrent León Itziar ","Mujer",19230111,"Divorciado/a ","Carrer A 83 08014 Barcelona ","Ingenieros & Especialistas",0,"Sur Europa","España",0,7
"2883619S","Sanz Ruiz Narciso ","Hombre ",19570908,"Casado/a ","viale Algeria, 141 Roma ","Doctores & Profesionales de la Salud",1,"Sur Europa","España",4,8
"2949154G","Grubb Cristopher","Hombre ",19490928,"Soltero/a","Schillerstrasse 49, München ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",7,7
"2949155W","Warburton Alexander ","Hombre ",19520702,"Viudo/a","29 Kensington Park Road ,London W2","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",3,6
"3014688O","Oxley Olivia","Mujer",19490416,"Casado/a ","4 Park Ave # 6d  New York, NY 10015 ","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",3,8
"3014689B","Bance Edward","Hombre ",19451020,"Soltero/a","302 E 12th St  New York, NY 10011 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",8,9
"3080224P","Pascual Pastor Magdalena","Mujer",19361009,"Divorciado/a ","Via VI Novembre 18 , Milano ","Economistas,Abogados & Admin.Empresas ",3,"Sur Europa","España",10,8
"3080225S","Sáez Abellán Valentín ","Hombre ",19380211,"Casado/a ","Verge D'Agost 56 08030 Barcelona","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",5,8
"3014690P","Pasta Restaurant","Empresa",19690202,,"Ventura de la Vega, 16,2º, Madrid 28022 ","Alimentación",,"Sur Europa","España",5,10
"3014691W","Wigens Ernest ","Hombre ",19230425,"Soltero/a","4290 E 4th Ave  Hialeah, FL 33014 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",12,11
"3080226H","Howard Donald ","Hombre ",19620924,"Divorciado/a ","5 St James Road ,Liverpool L70 2DH","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",9,7
"3080227P","Payne Peter ","Hombre ",19680702,"Casado/a ","38 King Street ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",6,7
"2883620P","Parsons Agatha","Mujer",19370207,"Casado/a ","900 W 49th St  Hialeah, FL 33012","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",4,8
"2883621P","Payne Henry ","Hombre ",19480608,"Soltero/a","278 Bleecker St  New York, NY 10010 ","Economistas,Abogados & Admin.Empresas ",1,"Norteamérica","Estados Unidos",2,8
"2949156C","Cody's","Empresa",19410923,,"via Castelfidardo, 84/a Roma","Servicios ",,"Sur Europa","España",25,45
"2949157A","Alvarez Arenas Vicente","Hombre ",19790112,"Soltero/a","Via Castelfidaro 2 , Milano ","Gerentes & Directivos ",0,"Sur Europa","España",1,6
"2883622M","Miller Tony ","Hombre ",19750603,"Soltero/a","17 Denman Street ,London NW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",22,18
"2883623W","Walker David","Hombre ",19560211,"Casado/a ","108 Rue de Courcelles , 75003 Paris ","Ingenieros & Especialistas",1,"Norte Europa","Reino Unido ",1,9
"2949158A","Avellaneda Alcázar Serafín","Hombre ",19290307,"Soltero/a","Viale Europa, 205 ,Florencia","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",1,6
"2949159M","Marrion Dorothy ","Mujer",19190420,"Divorciado/a ","57 West Smithfield (Barbican) ,London SW1 ","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",8,9
"3014692C","Cruise Eric ","Hombre ",19601206,"Soltero/a","43 Hereford Road ,London NW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",9,10
"3014693A","Adams Alfred","Hombre ",19460120,"Divorciado/a ","103 Cannon Street ,London NW1 ","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",0,8
"3080228M","Mateo Mir Rosa","Mujer",19580416,"Viudo/a","Carretas, 10, Madrid 28011","Doctores & Profesionales de la Salud",2,"Sur Europa","España",12,13
"3080229R","Rovira Soriano Vicente","Hombre ",19461009,"Casado/a ","La Glorieta 75 08011 Barcelona","Gerentes & Directivos ",1,"Sur Europa","España",9,10
"3014694S","Spencer Alexander ","Hombre ",19670321,"Casado/a ","94 Grosvenor Road ,London W2","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",9,12
"3014695W","Wiffort Helen ","Mujer",19120609,"Casado/a ","617 Kings Road, Fulham ,London SW1","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",5,6
"3080230T","Taylor Emily","Mujer",19300203,"Casado/a ","Perusastr. 5, München ","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",8,7
"3080231B","Burr Eileen ","Mujer",19681118,"Divorciado/a ","Bedford Avenue ,London EC1","Doctores & Profesionales de la Salud",2,"Norte Europa","Reino Unido ",12,11
"2621480S","Spencer Deborah ","Mujer",19461224,"Divorciado/a ","19 Place du Panthéon , 75003 Paris","Doctores & Profesionales de la Salud",2,"Norte Europa","Reino Unido ",3,10
"2621481T","Taylor Tom","Hombre ",19791220,"Soltero/a","27 Rose Street ,Liverpool L69 7HY ","Ama de Casa ",0,"Norte Europa","Reino Unido ",6,9
"2687016S","Salas Figueroa Enrique","Hombre ",19410324,"Casado/a ","C/ Valencia 57 08021 Barcelona","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",6,10
"2687017D","Dickinson Judith","Mujer",19450605,"Divorciado/a ","108 Baker Street ,London WC2E 8QH ","Economistas,Abogados & Admin.Empresas ",1,"Norte Europa","Reino Unido ",7,13
"2621482H","Havana","Empresa",19500119,,"1 Clapham Common ,London NW1","Servicios ",,"Norte Europa","Reino Unido ",11,15
"2621483E","Efemey Clare","Mujer",19320904,"Casado/a ","1 Wood Lane ,London NW1 ","Economistas,Abogados & Admin.Empresas ",4,"Norte Europa","Reino Unido ",0,7
"2687018M","Moreno Muniesa Miguel ","Hombre ",19610912,"Divorciado/a ","via Urbana, 10/a Roma ","Economistas,Abogados & Admin.Empresas ",3,"Sur Europa","España",7,7
"2687019G","Grady Edward","Hombre ",19480214,"Casado/a ","The Strand ,London WC2E 8QH ","Gerentes & Directivos ",4,"Norte Europa","Reino Unido ",9,15
"2752552Y","Youngman Cristopher ","Hombre ",19750220,"Soltero/a","Povey Cross Road ,London EC1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",9,11
"2752553H","Hetfield Elisabeth","Mujer",19510506,"Casado/a ","18 Rue de l'Arc de Triomphe , 75003 Paris ","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",14,36
"2818088S","Sai Restaurant","Empresa",19280924,,"C/ Girona 99 08026 Barcelona","Alimentación",,"Sur Europa","España",7,6
"2818089G","Gadd Gregory","Hombre ",19781113,"Soltero/a","Karl-Marx-Ring 87, München","Ama de Casa ",0,"Norte Europa","Reino Unido ",3,10
"2752554M","Madhuchandra","Empresa",19760126,,"5-25 Harrington Gardens ,London EC3 ","Catering",,"Norte Europa","Reino Unido ",6,8
"2752555M","Mcgraw Cristopher ","Hombre ",19711123,"Divorciado/a ","13 Doyers St  New York, NY 10013","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",8,12
"2818090P","Piqueras Nieto Jesus","Hombre ",19790911,"Soltero/a","Via del Giglio, 9 ,Florencia","Gerentes & Directivos ",0,"Sur Europa","España",9,10
"2818091N","Nupura","Empresa",19580602,,"Via Soperga 24 , Milano ","Servicios ",,"Sur Europa","España",14,7
"2621484N","Noodle Steakhouse ","Empresa",19560211,,"Fort Lauderdale, FL 33027 ","Alimentación",,"Norteamérica","Estados Unidos",8,10
"2621485M","Mariscal Ordóñez Oscar","Hombre ",19360409,"Soltero/a","C/ Palomares 6 08023 Barcelona","Gerentes & Directivos ",0,"Sur Europa","España",10,9
"2687020W","Wiffort Agatha","Mujer",19750116,"Soltero/a","Luisenstr. 47, München","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",8,8
"2687021P","Porter Gregory","Hombre ",19241030,"Casado/a ","Gabrielenstrasse 6, München ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",0,5
"2621486M","Mckay Charles ","Hombre ",19720528,"Soltero/a","19 Broadford Street ,Liverpool L69 3BX","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",7,9
"2621487G","Griffin Tony","Hombre ",19551207,"Divorciado/a ","29 Montrose Street ,Liverpool L69 2DH ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",3,9
"2687022V","Valle Vives Rubén ","Hombre ",19281024,"Casado/a ","Carretera La Riba 35 08025 Barcelona","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",12,10
"2687023M","Martí Márquez Eduardo ","Hombre ",19320419,"Divorciado/a ","C/ Palomares 24 08024 Barcelona ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",7,8
"2752556B","Bin Restaurant","Empresa",19740306,,"29/33 Norfolk Square ,London EC1","Alimentación",,"Norte Europa","Reino Unido ",11,12
"2752557F","Foley Gerald","Hombre ",19730303,"Divorciado/a ","2601 W Broward Blvd  Fort Lauderdale, FL 33032","Architectos,Decoradores & Humanistas",3,"Norteamérica","Estados Unidos",7,8
"2818092B","Barclay Ernest","Hombre ",19400407,"Casado/a ","176 Rue Cardinet , 75003 Paris","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",4,6
"2818093T","The Restaurant","Empresa",19500427,,"piazza Montecitorio, 12 Roma","Alimentación",,"Sur Europa","España",22,21
"2752558C","Castro Morales Paco ","Hombre ",19461116,"Soltero/a","via della Stazione Aurelia, 99 Roma ","Gerentes & Directivos ",0,"Sur Europa","España",21,16
"2752559I","Inturing","Empresa",19500507,,"St.-Anna-Strasse 10, München","Catering",,"Norte Europa","Reino Unido ",11,11
"2818094S","Shannon Tony","Hombre ",19390802,"Divorciado/a ","2421 SW 6th Ave  Fort Lauderdale, FL 33028","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",2,7
"2818095O","Oxley Eve ","Mujer",19490702,"Divorciado/a ","433 1st Ave  New York, NY 10015 ","Architectos,Decoradores & Humanistas",3,"Norteamérica","Estados Unidos",8,10
"2883624C","Cait","Empresa",19790729,,"via Margutta, 61 Roma ","Servicios ",,"Sur Europa","España",13,17
"2883625S","Skydel David","Hombre ",19381018,"Casado/a ","Waterstone'S, Searcy'S, 203 Piccadilly ,London W2 ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",8,5
